Edad;Sexo;Periodo;Total
54;Hombres;2003;256908
54;Hombres;2002;233519
54;Hombres;2001;223087
54;Hombres;2000;236664
54;Hombres;1999;224765
54;Hombres;1998;224813
54;Hombres;1997;195115
54;Hombres;1996;181933
54;Hombres;1995;226782
54;Hombres;1994;149354
54;Hombres;1993;172203
54;Hombres;1992;196408
54;Hombres;1991;220453
54;Hombres;1990;216458
54;Hombres;1989;217960
54;Hombres;1988;230092
54;Hombres;1987;230372
54;Hombres;1986;224225
54;Hombres;1985;228650
54;Hombres;1984;217762
54;Hombres;1983;220231
54;Hombres;1982;209442
54;Hombres;1981;213141
54;Hombres;1980;206322
54;Hombres;1979;203897
54;Hombres;1978;202655
54;Hombres;1977;201679
54;Hombres;1976;195381
54;Hombres;1975;183777
54;Hombres;1974;154662
54;Hombres;1973;155818
54;Hombres;1972;150555
54;Hombres;1971;147910
54;Mujeres;2023;371788
54;Mujeres;2022;372543
54;Mujeres;2021;362898
54;Mujeres;2020;360924
54;Mujeres;2019;364410
54;Mujeres;2018;345890
54;Mujeres;2017;335574
54;Mujeres;2016;328670
54;Mujeres;2015;330875
54;Mujeres;2014;323035
54;Mujeres;2013;317867
54;Mujeres;2012;311660
54;Mujeres;2011;291081
54;Mujeres;2010;282819
54;Mujeres;2009;271213
54;Mujeres;2008;269870
54;Mujeres;2007;266959
54;Mujeres;2006;249565
54;Mujeres;2005;243468
54;Mujeres;2004;253784
54;Mujeres;2003;264906
54;Mujeres;2002;240356
54;Mujeres;2001;231238
54;Mujeres;2000;245392
54;Mujeres;1999;233212
54;Mujeres;1998;230948
54;Mujeres;1997;200867
54;Mujeres;1996;185725
54;Mujeres;1995;233831
54;Mujeres;1994;158191
54;Mujeres;1993;181118
54;Mujeres;1992;205531
54;Mujeres;1991;236779
54;Mujeres;1990;227137
54;Mujeres;1989;229003
54;Mujeres;1988;240137
54;Mujeres;1987;240925
54;Mujeres;1986;230281
54;Mujeres;1985;241987
54;Mujeres;1984;227556
54;Mujeres;1983;233050
54;Mujeres;1982;219103
54;Mujeres;1981;223005
54;Mujeres;1980;219373
54;Mujeres;1979;216506
54;Mujeres;1978;210168
54;Mujeres;1977;218019
54;Mujeres;1976;197912
54;Mujeres;1975;206202
54;Mujeres;1974;173849
54;Mujeres;1973;183049
54;Mujeres;1972;175558
54;Mujeres;1971;172126
55;Total;2023;741871
55;Total;2022;720266
55;Total;2021;714344
55;Total;2020;723043
55;Total;2019;686295
55;Total;2018;663428
55;Total;2017;648740
55;Total;2016;653147
55;Total;2015;637181
55;Total;2014;625936
55;Total;2013;613892
55;Total;2012;575606
55;Total;2011;559147
55;Total;2010;534068
55;Total;2009;535194
55;Total;2008;532502
55;Total;2007;495689
55;Total;2006;483550
55;Total;2005;501191
55;Total;2004;523729
55;Total;2003;476261
55;Total;2002;454638
55;Total;2001;480830
55;Total;2000;457044
55;Total;1999;454819
55;Total;1998;395082
55;Total;1997;366845
55;Total;1996;459378
55;Total;1995;306899
55;Total;1994;352577
55;Total;1993;401077
55;Total;1992;455307
55;Total;1991;440920
55;Total;1990;444099
55;Total;1989;467261
55;Total;1988;468455
55;Total;1987;451878
55;Total;1986;467570
55;Total;1985;443082
55;Total;1984;450432
55;Total;1983;426128
55;Total;1982;433930
55;Total;1981;423319
55;Total;1980;418320
55;Total;1979;410573
55;Total;1978;416928
55;Total;1977;390903
55;Total;1976;386451
55;Total;1975;326429
55;Total;1974;336592
55;Total;1973;323858
55;Total;1972;318324
55;Total;1971;329629
55;Hombres;2023;367285
55;Hombres;2022;357422
55;Hombres;2021;353252
55;Hombres;2020;357484
55;Hombres;2019;339847
55;Hombres;2018;328022
55;Hombres;2017;320523
55;Hombres;2016;323044
55;Hombres;2015;315332
55;Hombres;2014;309747
55;Hombres;2013;303394
55;Hombres;2012;284826
55;Hombres;2011;276646
55;Hombres;2010;263050
55;Hombres;2009;264979
55;Hombres;2008;264097
55;Hombres;2007;244750
55;Hombres;2006;238849
55;Hombres;2005;246001
55;Hombres;2004;257446
55;Hombres;2003;234387
55;Hombres;2002;222837
55;Hombres;2001;235687
55;Hombres;2000;223823
55;Hombres;1999;223937
55;Hombres;1998;194341
55;Hombres;1997;181181
55;Hombres;1996;225761
55;Hombres;1995;148741
55;Hombres;1994;171510
55;Hombres;1993;195627
55;Hombres;1992;219144
55;Hombres;1991;214628
55;Hombres;1990;216062
55;Hombres;1989;228099
55;Hombres;1988;228555
55;Hombres;1987;222284
55;Hombres;1986;226670
55;Hombres;1985;216065
55;Hombres;1984;218436
55;Hombres;1983;207820
55;Hombres;1982;211584
55;Hombres;1981;204846
55;Hombres;1980;202257
55;Hombres;1979;201177
55;Hombres;1978;199864
55;Hombres;1977;193678
55;Hombres;1976;181730
55;Hombres;1975;153253
55;Hombres;1974;154345
55;Hombres;1973;149153
55;Hombres;1972;146701
55;Hombres;1971;152426
55;Mujeres;2023;374586
55;Mujeres;2022;362844
55;Mujeres;2021;361092
55;Mujeres;2020;365559
55;Mujeres;2019;346448
55;Mujeres;2018;335406
55;Mujeres;2017;328217
55;Mujeres;2016;330103
55;Mujeres;2015;321849
55;Mujeres;2014;316189
55;Mujeres;2013;310498
55;Mujeres;2012;290780
55;Mujeres;2011;282502
55;Mujeres;2010;271018
55;Mujeres;2009;270215
55;Mujeres;2008;268405
55;Mujeres;2007;250940
55;Mujeres;2006;244700
55;Mujeres;2005;255190
55;Mujeres;2004;266283
55;Mujeres;2003;241874
55;Mujeres;2002;231801
55;Mujeres;2001;245143
55;Mujeres;2000;233221
55;Mujeres;1999;230882
55;Mujeres;1998;200742
55;Mujeres;1997;185664
55;Mujeres;1996;233617
55;Mujeres;1995;158158
55;Mujeres;1994;181067
55;Mujeres;1993;205450
55;Mujeres;1992;236163
55;Mujeres;1991;226293
55;Mujeres;1990;228037
55;Mujeres;1989;239162
55;Mujeres;1988;239899
55;Mujeres;1987;229594
55;Mujeres;1986;240900
55;Mujeres;1985;227017
55;Mujeres;1984;231996
55;Mujeres;1983;218309
55;Mujeres;1982;222346
55;Mujeres;1981;218473
55;Mujeres;1980;216063
55;Mujeres;1979;209395
55;Mujeres;1978;217064
55;Mujeres;1977;197225
55;Mujeres;1976;204721
55;Mujeres;1975;173176
55;Mujeres;1974;182247
55;Mujeres;1973;174705
55;Mujeres;1972;171622
55;Mujeres;1971;177203
56;Total;2023;721606
56;Total;2022;712940
56;Total;2021;721817
56;Total;2020;686514
56;Total;2019;662503
56;Total;2018;646550
56;Total;2017;650663
56;Total;2016;634079
56;Total;2015;622044
56;Total;2014;609084
56;Total;2013;571842
56;Total;2012;557616
56;Total;2011;532478
56;Total;2010;533599
56;Total;2009;532327
56;Total;2008;497509
56;Total;2007;485139
56;Total;2006;502735
56;Total;2005;525625
56;Total;2004;478249
56;Total;2003;456559
56;Total;2002;480373
56;Total;2001;456004
56;Total;2000;453674
56;Total;1999;393991
56;Total;1998;365907
56;Total;1997;457945
56;Total;1996;306059
56;Total;1995;351781
56;Total;1994;400083
56;Total;1993;453362
56;Total;1992;439337
56;Total;1991;441117
56;Total;1990;464070
56;Total;1989;465224
56;Total;1988;449256
56;Total;1987;464439
56;Total;1986;440628
56;Total;1985;447461
56;Total;1984;423593
56;Total;1983;431591
56;Total;1982;420735
56;Total;1981;416016
56;Total;1980;408130
56;Total;1979;413978
56;Total;1978;388367
56;Total;1977;382736
56;Total;1976;324221
56;Total;1975;334166
56;Total;1974;321302
56;Total;1973;316699
56;Total;1972;327450
56;Total;1971;331411
56;Hombres;2023;356879
56;Hombres;2022;351833
56;Hombres;2021;356042
56;Hombres;2020;338989
56;Hombres;2019;326692
56;Hombres;2018;318601
56;Hombres;2017;321021
56;Hombres;2016;313010
56;Hombres;2015;307062
56;Hombres;2014;300352
56;Hombres;2013;282216
56;Hombres;2012;275336
56;Hombres;2011;261829
56;Hombres;2010;263593
56;Hombres;2009;263559
56;Hombres;2008;245354
56;Hombres;2007;239195
56;Hombres;2006;246394
56;Hombres;2005;257980
56;Hombres;2004;234858
56;Hombres;2003;223319
56;Hombres;2002;234978
56;Hombres;2001;222828
56;Hombres;2000;222890
56;Hombres;1999;193396
56;Hombres;1998;180320
56;Hombres;1997;224580
56;Hombres;1996;148008
56;Hombres;1995;170783
56;Hombres;1994;194782
56;Hombres;1993;217800
56;Hombres;1992;213419
56;Hombres;1991;214085
56;Hombres;1990;225931
56;Hombres;1989;226467
56;Hombres;1988;220380
56;Hombres;1987;224688
56;Hombres;1986;214256
56;Hombres;1985;216546
56;Hombres;1984;206091
56;Hombres;1983;209951
56;Hombres;1982;203077
56;Hombres;1981;200460
56;Hombres;1980;199593
56;Hombres;1979;197978
56;Hombres;1978;191860
56;Hombres;1977;179526
56;Hombres;1976;151768
56;Hombres;1975;152752
56;Hombres;1974;147540
56;Hombres;1973;145523
56;Hombres;1972;150926
56;Hombres;1971;151915
56;Mujeres;2023;364727
56;Mujeres;2022;361107
56;Mujeres;2021;365775
56;Mujeres;2020;347525
56;Mujeres;2019;335811
56;Mujeres;2018;327949
56;Mujeres;2017;329642
56;Mujeres;2016;321069
56;Mujeres;2015;314982
56;Mujeres;2014;308732
56;Mujeres;2013;289626
56;Mujeres;2012;282280
56;Mujeres;2011;270648
56;Mujeres;2010;270005
56;Mujeres;2009;268767
56;Mujeres;2008;252155
56;Mujeres;2007;245945
56;Mujeres;2006;256341
56;Mujeres;2005;267645
56;Mujeres;2004;243391
56;Mujeres;2003;233240
56;Mujeres;2002;245395
56;Mujeres;2001;233176
56;Mujeres;2000;230784
56;Mujeres;1999;200595
56;Mujeres;1998;185587
56;Mujeres;1997;233365
56;Mujeres;1996;158052
56;Mujeres;1995;180999
56;Mujeres;1994;205301
56;Mujeres;1993;235563
56;Mujeres;1992;225917
56;Mujeres;1991;227032
56;Mujeres;1990;238140
56;Mujeres;1989;238757
56;Mujeres;1988;228876
56;Mujeres;1987;239751
56;Mujeres;1986;226372
56;Mujeres;1985;230915
56;Mujeres;1984;217502
56;Mujeres;1983;221640
56;Mujeres;1982;217658
56;Mujeres;1981;215556
56;Mujeres;1980;208537
56;Mujeres;1979;215999
56;Mujeres;1978;196506
56;Mujeres;1977;203210
56;Mujeres;1976;172452
56;Mujeres;1975;181414
56;Mujeres;1974;173762
56;Mujeres;1973;171176
56;Mujeres;1972;176525
56;Mujeres;1971;179497
57;Total;2023;713695
57;Total;2022;720375
57;Total;2021;684897
57;Total;2020;662088
57;Total;2019;645244
57;Total;2018;648031
57;Total;2017;631286
57;Total;2016;618772
57;Total;2015;605170
57;Total;2014;567512
57;Total;2013;553631
57;Total;2012;530778
57;Total;2011;531777
57;Total;2010;530694
57;Total;2009;497197
57;Total;2008;486496
57;Total;2007;504124
57;Total;2006;526959
57;Total;2005;480080
57;Total;2004;458076
57;Total;2003;481568
57;Total;2002;455715
57;Total;2001;452411
57;Total;2000;392734
57;Total;1999;364879
57;Total;1998;456392
57;Total;1997;305112
57;Total;1996;350812
57;Total;1995;398875
57;Total;1994;451264
57;Total;1993;437685
57;Total;1992;439185
57;Total;1991;460768
57;Total;1990;461776
57;Total;1989;446357
57;Total;1988;461087
57;Total;1987;437976
57;Total;1986;444152
57;Total;1985;420750
57;Total;1984;429099
57;Total;1983;417973
57;Total;1982;413577
57;Total;1981;405563
57;Total;1980;410937
57;Total;1979;385729
57;Total;1978;378845
57;Total;1977;321865
57;Total;1976;331451
57;Total;1975;318528
57;Total;1974;314734
57;Total;1973;325274
57;Total;1972;328930
57;Total;1971;325868
57;Hombres;2023;351051
57;Hombres;2022;354606
57;Hombres;2021;337437
57;Hombres;2020;325525
57;Hombres;2019;317054
57;Hombres;2018;318803
57;Hombres;2017;310851
57;Hombres;2016;304776
57;Hombres;2015;297669
57;Hombres;2014;279333
57;Hombres;2013;272614
57;Hombres;2012;260514
57;Hombres;2011;262230
57;Hombres;2010;262282
57;Hombres;2009;244812
57;Hombres;2008;239477
57;Hombres;2007;246600
57;Hombres;2006;258237
57;Hombres;2005;235335
57;Hombres;2004;223568
57;Hombres;2003;235084
57;Hombres;2002;222188
57;Hombres;2001;221753
57;Hombres;2000;192356
57;Hombres;1999;179404
57;Hombres;1998;223333
57;Hombres;1997;147187
57;Hombres;1996;169904
57;Hombres;1995;193749
57;Hombres;1994;216339
57;Hombres;1993;212146
57;Hombres;1992;212632
57;Hombres;1991;223673
57;Hombres;1990;224186
57;Hombres;1989;218261
57;Hombres;1988;222577
57;Hombres;1987;212303
57;Hombres;1986;214383
57;Hombres;1985;204126
57;Hombres;1984;208244
57;Hombres;1983;201203
57;Hombres;1982;198750
57;Hombres;1981;197903
57;Hombres;1980;195992
57;Hombres;1979;189943
57;Hombres;1978;177206
57;Hombres;1977;150179
57;Hombres;1976;150949
57;Hombres;1975;145777
57;Hombres;1974;144132
57;Hombres;1973;149433
57;Hombres;1972;150284
57;Hombres;1971;150849
57;Mujeres;2023;362644
57;Mujeres;2022;365769
57;Mujeres;2021;347460
57;Mujeres;2020;336563
57;Mujeres;2019;328190
57;Mujeres;2018;329228
57;Mujeres;2017;320435
57;Mujeres;2016;313996
57;Mujeres;2015;307501
57;Mujeres;2014;288179
57;Mujeres;2013;281017
57;Mujeres;2012;270265
57;Mujeres;2011;269548
57;Mujeres;2010;268412
57;Mujeres;2009;252385
57;Mujeres;2008;247019
57;Mujeres;2007;257524
57;Mujeres;2006;268722
57;Mujeres;2005;244746
57;Mujeres;2004;234508
57;Mujeres;2003;246484
57;Mujeres;2002;233527
57;Mujeres;2001;230657
57;Mujeres;2000;200378
57;Mujeres;1999;185475
57;Mujeres;1998;233059
57;Mujeres;1997;157924
57;Mujeres;1996;180909
57;Mujeres;1995;205126
57;Mujeres;1994;234925
57;Mujeres;1993;225540
57;Mujeres;1992;226553
57;Mujeres;1991;237095
57;Mujeres;1990;237591
57;Mujeres;1989;228097
57;Mujeres;1988;238509
57;Mujeres;1987;225673
57;Mujeres;1986;229769
57;Mujeres;1985;216624
57;Mujeres;1984;220854
57;Mujeres;1983;216770
57;Mujeres;1982;214828
57;Mujeres;1981;207661
57;Mujeres;1980;214944
57;Mujeres;1979;195786
57;Mujeres;1978;201639
57;Mujeres;1977;171686
57;Mujeres;1976;180502
57;Mujeres;1975;172751
57;Mujeres;1974;170602
57;Mujeres;1973;175841
57;Mujeres;1972;178645
57;Mujeres;1971;175019
58;Total;2023;720723
58;Total;2022;683037
58;Total;2021;660394
58;Total;2020;644931
58;Total;2019;646367
58;Total;2018;628565
58;Total;2017;615994
58;Total;2016;601822
58;Total;2015;563943
58;Total;2014;549290
58;Total;2013;527146
58;Total;2012;530113
58;Total;2011;528632
58;Total;2010;495616
58;Total;2009;486039
58;Total;2008;505144
58;Total;2007;527846
58;Total;2006;481368
58;Total;2005;459579
58;Total;2004;482433
58;Total;2003;457052
58;Total;2002;451903
58;Total;2001;391406
58;Total;2000;363589
58;Total;1999;454686
58;Total;1998;304085
58;Total;1997;349706
58;Total;1996;397546
58;Total;1995;449046
58;Total;1994;436050
58;Total;1993;437448
58;Total;1992;458386
58;Total;1991;458269
58;Total;1990;443242
58;Total;1989;457396
58;Total;1988;435061
58;Total;1987;440703
58;Total;1986;417735
58;Total;1985;426241
58;Total;1984;414956
58;Total;1983;410874
58;Total;1982;402951
58;Total;1981;407639
58;Total;1980;382839
58;Total;1979;374786
58;Total;1978;319331
58;Total;1977;328537
58;Total;1976;315594
58;Total;1975;312585
58;Total;1974;322788
58;Total;1973;326437
58;Total;1972;323148
58;Total;1971;328456
58;Hombres;2023;353568
58;Hombres;2022;335900
58;Hombres;2021;323867
58;Hombres;2020;316132
58;Hombres;2019;317036
58;Hombres;2018;308660
58;Hombres;2017;302579
58;Hombres;2016;295254
58;Hombres;2015;276891
58;Hombres;2014;269824
58;Hombres;2013;258064
58;Hombres;2012;260838
58;Hombres;2011;260799
58;Hombres;2010;243477
58;Hombres;2009;238754
58;Hombres;2008;246624
58;Hombres;2007;258186
58;Hombres;2006;235493
58;Hombres;2005;223843
58;Hombres;2004;234954
58;Hombres;2003;222434
58;Hombres;2002;220914
58;Hombres;2001;191233
58;Hombres;2000;178287
58;Hombres;1999;221961
58;Hombres;1998;146308
58;Hombres;1997;168979
58;Hombres;1996;192635
58;Hombres;1995;214837
58;Hombres;1994;210915
58;Hombres;1993;211309
58;Hombres;1992;221895
58;Hombres;1991;221859
58;Hombres;1990;215998
58;Hombres;1989;220213
58;Hombres;1988;210233
58;Hombres;1987;212144
58;Hombres;1986;202041
58;Hombres;1985;206300
58;Hombres;1984;199134
58;Hombres;1983;196863
58;Hombres;1982;195974
58;Hombres;1981;193785
58;Hombres;1980;187872
58;Hombres;1979;174763
58;Hombres;1978;148470
58;Hombres;1977;149050
58;Hombres;1976;143893
58;Hombres;1975;142611
58;Hombres;1974;147741
58;Hombres;1973;148666
58;Hombres;1972;148992
58;Hombres;1971;150345
58;Mujeres;2023;367155
58;Mujeres;2022;347137
58;Mujeres;2021;336527
58;Mujeres;2020;328799
58;Mujeres;2019;329331
58;Mujeres;2018;319905
58;Mujeres;2017;313415
58;Mujeres;2016;306568
58;Mujeres;2015;287052
58;Mujeres;2014;279466
58;Mujeres;2013;269082
58;Mujeres;2012;269275
58;Mujeres;2011;267833
58;Mujeres;2010;252139
58;Mujeres;2009;247286
58;Mujeres;2008;258520
58;Mujeres;2007;269660
58;Mujeres;2006;245875
58;Mujeres;2005;235736
58;Mujeres;2004;247479
58;Mujeres;2003;234618
58;Mujeres;2002;230989
58;Mujeres;2001;200173
58;Mujeres;2000;185302
58;Mujeres;1999;232725
58;Mujeres;1998;157777
58;Mujeres;1997;180726
58;Mujeres;1996;204911
58;Mujeres;1995;234208
58;Mujeres;1994;225135
58;Mujeres;1993;226139
58;Mujeres;1992;236491
58;Mujeres;1991;236410
58;Mujeres;1990;227243
58;Mujeres;1989;237183
58;Mujeres;1988;224828
58;Mujeres;1987;228559
58;Mujeres;1986;215694
58;Mujeres;1985;219941
58;Mujeres;1984;215822
58;Mujeres;1983;214011
58;Mujeres;1982;206977
58;Mujeres;1981;213854
58;Mujeres;1980;194966
58;Mujeres;1979;200023
58;Mujeres;1978;170861
58;Mujeres;1977;179487
58;Mujeres;1976;171701
58;Mujeres;1975;169974
58;Mujeres;1974;175046
58;Mujeres;1973;177772
58;Mujeres;1972;174155
58;Mujeres;1971;178110
59;Total;2023;683124
59;Total;2022;658126
59;Total;2021;642976
59;Total;2020;645571
59;Total;2019;626709
59;Total;2018;613057
59;Total;2017;599054
59;Total;2016;560357
59;Total;2015;545630
59;Total;2014;522788
59;Total;2013;526530
59;Total;2012;526710
59;Total;2011;493856
59;Total;2010;484247
59;Total;2009;504290
59;Total;2008;528531
59;Total;2007;482381
59;Total;2006;460626
59;Total;2005;483358
59;Total;2004;457915
59;Total;2003;452707
59;Total;2002;390769
59;Total;2001;362284
59;Total;2000;452741
59;Total;1999;302950
59;Total;1998;348512
59;Total;1997;395943
59;Total;1996;446588
59;Total;1995;434135
59;Total;1994;435477
59;Total;1993;456062
59;Total;1992;455462
59;Total;1991;439834
59;Total;1990;453477
59;Total;1989;431970
59;Total;1988;437035
59;Total;1987;414483
59;Total;1986;423160
59;Total;1985;411737
59;Total;1984;407772
59;Total;1983;400160
59;Total;1982;404257
59;Total;1981;379885
59;Total;1980;370565
59;Total;1979;316678
59;Total;1978;325482
59;Total;1977;312424
59;Total;1976;310164
59;Total;1975;320087
59;Total;1974;323626
59;Total;1973;320443
59;Total;1972;325504
59;Total;1971;315531
59;Hombres;2023;334670
59;Hombres;2022;322118
59;Hombres;2021;314441
59;Hombres;2020;315739
59;Hombres;2019;306794
59;Hombres;2018;300236
59;Hombres;2017;293034
59;Hombres;2016;274399
59;Hombres;2015;267334
59;Hombres;2014;255299
59;Hombres;2013;258281
59;Hombres;2012;259319
59;Hombres;2011;242112
59;Hombres;2010;237385
59;Hombres;2009;245763
59;Hombres;2008;258042
59;Hombres;2007;235454
59;Hombres;2006;223843
59;Hombres;2005;234978
59;Hombres;2004;222310
59;Hombres;2003;220717
59;Hombres;2002;190413
59;Hombres;2001;177186
59;Hombres;2000;220416
59;Hombres;1999;145364
59;Hombres;1998;167990
59;Hombres;1997;191321
59;Hombres;1996;213084
59;Hombres;1995;209493
59;Hombres;1994;209789
59;Hombres;1993;220151
59;Hombres;1992;219832
59;Hombres;1991;213555
59;Hombres;1990;217621
59;Hombres;1989;207967
59;Hombres;1988;209747
59;Hombres;1987;199820
59;Hombres;1986;204141
59;Hombres;1985;196853
59;Hombres;1984;194745
59;Hombres;1983;193898
59;Hombres;1982;191507
59;Hombres;1981;185739
59;Hombres;1980;172197
59;Hombres;1979;146654
59;Hombres;1978;147043
59;Hombres;1977;141864
59;Hombres;1976;140906
59;Hombres;1975;145913
59;Hombres;1974;146853
59;Hombres;1973;147177
59;Hombres;1972;148493
59;Hombres;1971;146405
59;Mujeres;2023;348454
59;Mujeres;2022;336008
59;Mujeres;2021;328535
59;Mujeres;2020;329832
59;Mujeres;2019;319915
59;Mujeres;2018;312821
59;Mujeres;2017;306020
59;Mujeres;2016;285958
59;Mujeres;2015;278296
59;Mujeres;2014;267489
59;Mujeres;2013;268249
59;Mujeres;2012;267391
59;Mujeres;2011;251745
59;Mujeres;2010;246862
59;Mujeres;2009;258527
59;Mujeres;2008;270489
59;Mujeres;2007;246927
59;Mujeres;2006;236783
59;Mujeres;2005;248380
59;Mujeres;2004;235605
59;Mujeres;2003;231990
59;Mujeres;2002;200355
59;Mujeres;2001;185098
59;Mujeres;2000;232325
59;Mujeres;1999;157586
59;Mujeres;1998;180521
59;Mujeres;1997;204622
59;Mujeres;1996;233504
59;Mujeres;1995;224642
59;Mujeres;1994;225687
59;Mujeres;1993;235911
59;Mujeres;1992;235631
59;Mujeres;1991;226278
59;Mujeres;1990;235856
59;Mujeres;1989;224004
59;Mujeres;1988;227288
59;Mujeres;1987;214662
59;Mujeres;1986;219020
59;Mujeres;1985;214884
59;Mujeres;1984;213028
59;Mujeres;1983;206261
59;Mujeres;1982;212750
59;Mujeres;1981;194146
59;Mujeres;1980;198368
59;Mujeres;1979;170024
59;Mujeres;1978;178439
59;Mujeres;1977;170560
59;Mujeres;1976;169258
59;Mujeres;1975;174174
59;Mujeres;1974;176773
59;Mujeres;1973;173265
59;Mujeres;1972;177011
59;Mujeres;1971;169126
60;Total;2023;657928
60;Total;2022;640849
60;Total;2021;643008
60;Total;2020;625821
60;Total;2019;610903
60;Total;2018;596331
60;Total;2017;557452
60;Total;2016;542289
60;Total;2015;519178
60;Total;2014;522233
60;Total;2013;523164
60;Total;2012;492123
60;Total;2011;482307
60;Total;2010;502562
60;Total;2009;527523
60;Total;2008;483161
60;Total;2007;461470
60;Total;2006;483709
60;Total;2005;459059
60;Total;2004;453447
60;Total;2003;391579
60;Total;2002;361820
60;Total;2001;450672
60;Total;2000;301615
60;Total;1999;347113
60;Total;1998;394290
60;Total;1997;443944
60;Total;1996;431910
60;Total;1995;433383
60;Total;1994;453441
