Codigo;Provincias;Sexo;Periodo;Total
43;Tarragona;Mujeres;1997;2584
43;Tarragona;Mujeres;1996;2500
43;Tarragona;Mujeres;1995;2543
43;Tarragona;Mujeres;1994;2547
43;Tarragona;Mujeres;1993;2475
43;Tarragona;Mujeres;1992;2612
43;Tarragona;Mujeres;1991;2513
43;Tarragona;Mujeres;1990;2570
43;Tarragona;Mujeres;1989;2481
43;Tarragona;Mujeres;1988;2677
43;Tarragona;Mujeres;1987;2655
43;Tarragona;Mujeres;1986;2759
43;Tarragona;Mujeres;1985;2985
43;Tarragona;Mujeres;1984;2961
43;Tarragona;Mujeres;1983;3038
43;Tarragona;Mujeres;1982;3389
43;Tarragona;Mujeres;1981;3460
43;Tarragona;Mujeres;1980;3788
43;Tarragona;Mujeres;1979;3902
43;Tarragona;Mujeres;1978;4300
43;Tarragona;Mujeres;1977;4280
43;Tarragona;Mujeres;1976;4428
43;Tarragona;Mujeres;1975;4174
44;Teruel;Total;2021;917
44;Teruel;Total;2020;921
44;Teruel;Total;2019;980
44;Teruel;Total;2018;947
44;Teruel;Total;2017;946
44;Teruel;Total;2016;1059
44;Teruel;Total;2015;986
44;Teruel;Total;2014;1111
44;Teruel;Total;2013;1124
44;Teruel;Total;2012;1136
44;Teruel;Total;2011;1197
44;Teruel;Total;2010;1182
44;Teruel;Total;2009;1245
44;Teruel;Total;2008;1242
44;Teruel;Total;2007;1232
44;Teruel;Total;2006;1136
44;Teruel;Total;2005;1114
44;Teruel;Total;2004;1079
44;Teruel;Total;2003;996
44;Teruel;Total;2002;909
44;Teruel;Total;2001;1003
44;Teruel;Total;2000;1070
44;Teruel;Total;1999;935
44;Teruel;Total;1998;990
44;Teruel;Total;1997;1067
44;Teruel;Total;1996;1005
44;Teruel;Total;1995;1026
44;Teruel;Total;1994;1153
44;Teruel;Total;1993;1166
44;Teruel;Total;1992;1186
44;Teruel;Total;1991;1190
44;Teruel;Total;1990;1304
44;Teruel;Total;1989;1273
44;Teruel;Total;1988;1364
44;Teruel;Total;1987;1396
44;Teruel;Total;1986;1479
44;Teruel;Total;1985;1475
44;Teruel;Total;1984;1522
44;Teruel;Total;1983;1529
44;Teruel;Total;1982;1593
44;Teruel;Total;1981;1673
44;Teruel;Total;1980;1773
44;Teruel;Total;1979;1876
44;Teruel;Total;1978;1840
44;Teruel;Total;1977;1873
44;Teruel;Total;1976;1806
44;Teruel;Total;1975;1775
44;Teruel;Hombres;2021;463
44;Teruel;Hombres;2020;454
44;Teruel;Hombres;2019;486
44;Teruel;Hombres;2018;488
44;Teruel;Hombres;2017;472
44;Teruel;Hombres;2016;533
44;Teruel;Hombres;2015;489
44;Teruel;Hombres;2014;575
44;Teruel;Hombres;2013;601
44;Teruel;Hombres;2012;568
44;Teruel;Hombres;2011;611
44;Teruel;Hombres;2010;606
44;Teruel;Hombres;2009;649
44;Teruel;Hombres;2008;628
44;Teruel;Hombres;2007;614
44;Teruel;Hombres;2006;586
44;Teruel;Hombres;2005;594
44;Teruel;Hombres;2004;577
44;Teruel;Hombres;2003;492
44;Teruel;Hombres;2002;459
44;Teruel;Hombres;2001;505
44;Teruel;Hombres;2000;532
44;Teruel;Hombres;1999;480
44;Teruel;Hombres;1998;520
44;Teruel;Hombres;1997;543
44;Teruel;Hombres;1996;509
44;Teruel;Hombres;1995;508
44;Teruel;Hombres;1994;580
44;Teruel;Hombres;1993;614
44;Teruel;Hombres;1992;612
44;Teruel;Hombres;1991;584
44;Teruel;Hombres;1990;676
44;Teruel;Hombres;1989;678
44;Teruel;Hombres;1988;689
44;Teruel;Hombres;1987;723
44;Teruel;Hombres;1986;739
44;Teruel;Hombres;1985;789
44;Teruel;Hombres;1984;781
44;Teruel;Hombres;1983;775
44;Teruel;Hombres;1982;808
44;Teruel;Hombres;1981;914
44;Teruel;Hombres;1980;943
44;Teruel;Hombres;1979;980
44;Teruel;Hombres;1978;1153
44;Teruel;Hombres;1977;959
44;Teruel;Hombres;1976;973
44;Teruel;Hombres;1975;916
44;Teruel;Mujeres;2021;454
44;Teruel;Mujeres;2020;467
44;Teruel;Mujeres;2019;494
44;Teruel;Mujeres;2018;459
44;Teruel;Mujeres;2017;474
44;Teruel;Mujeres;2016;526
44;Teruel;Mujeres;2015;497
44;Teruel;Mujeres;2014;536
44;Teruel;Mujeres;2013;523
44;Teruel;Mujeres;2012;568
44;Teruel;Mujeres;2011;586
44;Teruel;Mujeres;2010;576
44;Teruel;Mujeres;2009;596
44;Teruel;Mujeres;2008;614
44;Teruel;Mujeres;2007;618
44;Teruel;Mujeres;2006;550
44;Teruel;Mujeres;2005;520
44;Teruel;Mujeres;2004;502
44;Teruel;Mujeres;2003;504
44;Teruel;Mujeres;2002;450
44;Teruel;Mujeres;2001;498
44;Teruel;Mujeres;2000;538
44;Teruel;Mujeres;1999;455
44;Teruel;Mujeres;1998;470
44;Teruel;Mujeres;1997;524
44;Teruel;Mujeres;1996;496
44;Teruel;Mujeres;1995;518
44;Teruel;Mujeres;1994;573
44;Teruel;Mujeres;1993;552
44;Teruel;Mujeres;1992;574
44;Teruel;Mujeres;1991;606
44;Teruel;Mujeres;1990;628
44;Teruel;Mujeres;1989;595
44;Teruel;Mujeres;1988;675
44;Teruel;Mujeres;1987;673
44;Teruel;Mujeres;1986;740
44;Teruel;Mujeres;1985;686
44;Teruel;Mujeres;1984;741
44;Teruel;Mujeres;1983;754
44;Teruel;Mujeres;1982;785
44;Teruel;Mujeres;1981;759
44;Teruel;Mujeres;1980;830
44;Teruel;Mujeres;1979;896
44;Teruel;Mujeres;1978;687
44;Teruel;Mujeres;1977;914
44;Teruel;Mujeres;1976;833
44;Teruel;Mujeres;1975;859
45;Toledo;Total;2021;5069
45;Toledo;Total;2020;5415
45;Toledo;Total;2019;5393
45;Toledo;Total;2018;5712
45;Toledo;Total;2017;6033
45;Toledo;Total;2016;6305
45;Toledo;Total;2015;6436
45;Toledo;Total;2014;6578
45;Toledo;Total;2013;6771
45;Toledo;Total;2012;7352
45;Toledo;Total;2011;7656
45;Toledo;Total;2010;7878
45;Toledo;Total;2009;7954
45;Toledo;Total;2008;8280
45;Toledo;Total;2007;7588
45;Toledo;Total;2006;6819
45;Toledo;Total;2005;6438
45;Toledo;Total;2004;6259
45;Toledo;Total;2003;5910
45;Toledo;Total;2002;5466
45;Toledo;Total;2001;5330
45;Toledo;Total;2000;5184
45;Toledo;Total;1999;5313
45;Toledo;Total;1998;5001
45;Toledo;Total;1997;5149
45;Toledo;Total;1996;5011
45;Toledo;Total;1995;5135
45;Toledo;Total;1994;5252
45;Toledo;Total;1993;5381
45;Toledo;Total;1992;5493
45;Toledo;Total;1991;5417
45;Toledo;Total;1990;5486
45;Toledo;Total;1989;5772
45;Toledo;Total;1988;5679
45;Toledo;Total;1987;5673
45;Toledo;Total;1986;5888
45;Toledo;Total;1985;6041
45;Toledo;Total;1984;6327
45;Toledo;Total;1983;6226
45;Toledo;Total;1982;6761
45;Toledo;Total;1981;6931
45;Toledo;Total;1980;7009
45;Toledo;Total;1979;7072
45;Toledo;Total;1978;7477
45;Toledo;Total;1977;7372
45;Toledo;Total;1976;7803
45;Toledo;Total;1975;7491
45;Toledo;Hombres;2021;2576
45;Toledo;Hombres;2020;2782
45;Toledo;Hombres;2019;2789
45;Toledo;Hombres;2018;2882
45;Toledo;Hombres;2017;3058
45;Toledo;Hombres;2016;3246
45;Toledo;Hombres;2015;3374
45;Toledo;Hombres;2014;3376
45;Toledo;Hombres;2013;3413
45;Toledo;Hombres;2012;3829
45;Toledo;Hombres;2011;3964
45;Toledo;Hombres;2010;4059
45;Toledo;Hombres;2009;4200
45;Toledo;Hombres;2008;4235
45;Toledo;Hombres;2007;3889
45;Toledo;Hombres;2006;3515
45;Toledo;Hombres;2005;3344
45;Toledo;Hombres;2004;3265
45;Toledo;Hombres;2003;3034
45;Toledo;Hombres;2002;2818
45;Toledo;Hombres;2001;2734
45;Toledo;Hombres;2000;2717
45;Toledo;Hombres;1999;2718
45;Toledo;Hombres;1998;2585
45;Toledo;Hombres;1997;2600
45;Toledo;Hombres;1996;2612
45;Toledo;Hombres;1995;2646
45;Toledo;Hombres;1994;2693
45;Toledo;Hombres;1993;2804
45;Toledo;Hombres;1992;2842
45;Toledo;Hombres;1991;2852
45;Toledo;Hombres;1990;2889
45;Toledo;Hombres;1989;3011
45;Toledo;Hombres;1988;2929
45;Toledo;Hombres;1987;2934
45;Toledo;Hombres;1986;3024
45;Toledo;Hombres;1985;3096
45;Toledo;Hombres;1984;3275
45;Toledo;Hombres;1983;3223
45;Toledo;Hombres;1982;3535
45;Toledo;Hombres;1981;3712
45;Toledo;Hombres;1980;3581
45;Toledo;Hombres;1979;3622
45;Toledo;Hombres;1978;3876
45;Toledo;Hombres;1977;3839
45;Toledo;Hombres;1976;4028
45;Toledo;Hombres;1975;3843
45;Toledo;Mujeres;2021;2493
45;Toledo;Mujeres;2020;2633
45;Toledo;Mujeres;2019;2604
45;Toledo;Mujeres;2018;2830
45;Toledo;Mujeres;2017;2975
45;Toledo;Mujeres;2016;3059
45;Toledo;Mujeres;2015;3062
45;Toledo;Mujeres;2014;3202
45;Toledo;Mujeres;2013;3358
45;Toledo;Mujeres;2012;3523
45;Toledo;Mujeres;2011;3692
45;Toledo;Mujeres;2010;3819
45;Toledo;Mujeres;2009;3754
45;Toledo;Mujeres;2008;4045
45;Toledo;Mujeres;2007;3699
45;Toledo;Mujeres;2006;3304
45;Toledo;Mujeres;2005;3094
45;Toledo;Mujeres;2004;2994
45;Toledo;Mujeres;2003;2876
45;Toledo;Mujeres;2002;2648
45;Toledo;Mujeres;2001;2596
45;Toledo;Mujeres;2000;2467
45;Toledo;Mujeres;1999;2595
45;Toledo;Mujeres;1998;2416
45;Toledo;Mujeres;1997;2549
45;Toledo;Mujeres;1996;2399
45;Toledo;Mujeres;1995;2489
45;Toledo;Mujeres;1994;2559
45;Toledo;Mujeres;1993;2577
45;Toledo;Mujeres;1992;2651
45;Toledo;Mujeres;1991;2565
45;Toledo;Mujeres;1990;2597
45;Toledo;Mujeres;1989;2761
45;Toledo;Mujeres;1988;2750
45;Toledo;Mujeres;1987;2739
45;Toledo;Mujeres;1986;2864
45;Toledo;Mujeres;1985;2945
45;Toledo;Mujeres;1984;3052
45;Toledo;Mujeres;1983;3003
45;Toledo;Mujeres;1982;3226
45;Toledo;Mujeres;1981;3219
45;Toledo;Mujeres;1980;3428
45;Toledo;Mujeres;1979;3450
45;Toledo;Mujeres;1978;3601
45;Toledo;Mujeres;1977;3533
45;Toledo;Mujeres;1976;3775
45;Toledo;Mujeres;1975;3648
46;Valencia/València;Total;2021;18243
46;Valencia/València;Total;2020;18263
46;Valencia/València;Total;2019;18834
46;Valencia/València;Total;2018;19277
46;Valencia/València;Total;2017;20494
46;Valencia/València;Total;2016;21635
46;Valencia/València;Total;2015;22448
46;Valencia/València;Total;2014;22996
46;Valencia/València;Total;2013;22883
46;Valencia/València;Total;2012;25079
46;Valencia/València;Total;2011;26085
46;Valencia/València;Total;2010;27177
46;Valencia/València;Total;2009;27477
46;Valencia/València;Total;2008;29675
46;Valencia/València;Total;2007;28708
46;Valencia/València;Total;2006;27218
46;Valencia/València;Total;2005;26490
46;Valencia/València;Total;2004;25614
46;Valencia/València;Total;2003;24655
46;Valencia/València;Total;2002;22938
46;Valencia/València;Total;2001;22146
46;Valencia/València;Total;2000;21624
46;Valencia/València;Total;1999;20558
46;Valencia/València;Total;1998;19477
46;Valencia/València;Total;1997;19707
46;Valencia/València;Total;1996;19373
46;Valencia/València;Total;1995;19396
46;Valencia/València;Total;1994;19654
46;Valencia/València;Total;1993;20776
46;Valencia/València;Total;1992;21211
46;Valencia/València;Total;1991;20813
46;Valencia/València;Total;1990;21106
46;Valencia/València;Total;1989;21097
46;Valencia/València;Total;1988;21649
46;Valencia/València;Total;1987;21851
46;Valencia/València;Total;1986;22947
46;Valencia/València;Total;1985;23949
46;Valencia/València;Total;1984;25345
46;Valencia/València;Total;1983;26039
46;Valencia/València;Total;1982;28463
46;Valencia/València;Total;1981;30098
46;Valencia/València;Total;1980;32413
46;Valencia/València;Total;1979;34878
46;Valencia/València;Total;1978;36643
46;Valencia/València;Total;1977;37831
46;Valencia/València;Total;1976;37915
46;Valencia/València;Total;1975;37168
46;Valencia/València;Hombres;2021;9573
46;Valencia/València;Hombres;2020;9417
46;Valencia/València;Hombres;2019;9742
46;Valencia/València;Hombres;2018;9914
46;Valencia/València;Hombres;2017;10622
46;Valencia/València;Hombres;2016;11104
46;Valencia/València;Hombres;2015;11533
46;Valencia/València;Hombres;2014;11915
46;Valencia/València;Hombres;2013;11807
46;Valencia/València;Hombres;2012;12858
46;Valencia/València;Hombres;2011;13476
46;Valencia/València;Hombres;2010;14122
46;Valencia/València;Hombres;2009;14255
46;Valencia/València;Hombres;2008;15339
46;Valencia/València;Hombres;2007;14783
46;Valencia/València;Hombres;2006;14056
46;Valencia/València;Hombres;2005;13646
46;Valencia/València;Hombres;2004;13331
46;Valencia/València;Hombres;2003;12549
46;Valencia/València;Hombres;2002;11988
46;Valencia/València;Hombres;2001;11388
46;Valencia/València;Hombres;2000;11075
46;Valencia/València;Hombres;1999;10518
46;Valencia/València;Hombres;1998;10045
46;Valencia/València;Hombres;1997;10143
46;Valencia/València;Hombres;1996;10126
46;Valencia/València;Hombres;1995;10005
46;Valencia/València;Hombres;1994;10188
46;Valencia/València;Hombres;1993;10876
46;Valencia/València;Hombres;1992;10990
46;Valencia/València;Hombres;1991;10728
46;Valencia/València;Hombres;1990;10858
46;Valencia/València;Hombres;1989;10946
46;Valencia/València;Hombres;1988;11434
46;Valencia/València;Hombres;1987;11577
46;Valencia/València;Hombres;1986;11901
46;Valencia/València;Hombres;1985;12510
46;Valencia/València;Hombres;1984;13130
46;Valencia/València;Hombres;1983;13608
46;Valencia/València;Hombres;1982;14830
46;Valencia/València;Hombres;1981;15780
46;Valencia/València;Hombres;1980;16679
46;Valencia/València;Hombres;1979;17947
46;Valencia/València;Hombres;1978;19037
46;Valencia/València;Hombres;1977;19583
46;Valencia/València;Hombres;1976;19587
46;Valencia/València;Hombres;1975;19375
46;Valencia/València;Mujeres;2021;8670
46;Valencia/València;Mujeres;2020;8846
46;Valencia/València;Mujeres;2019;9092
46;Valencia/València;Mujeres;2018;9363
46;Valencia/València;Mujeres;2017;9872
46;Valencia/València;Mujeres;2016;10531
46;Valencia/València;Mujeres;2015;10915
46;Valencia/València;Mujeres;2014;11081
46;Valencia/València;Mujeres;2013;11076
46;Valencia/València;Mujeres;2012;12221
46;Valencia/València;Mujeres;2011;12609
46;Valencia/València;Mujeres;2010;13055
46;Valencia/València;Mujeres;2009;13222
46;Valencia/València;Mujeres;2008;14336
46;Valencia/València;Mujeres;2007;13925
46;Valencia/València;Mujeres;2006;13162
46;Valencia/València;Mujeres;2005;12844
46;Valencia/València;Mujeres;2004;12283
46;Valencia/València;Mujeres;2003;12106
46;Valencia/València;Mujeres;2002;10950
46;Valencia/València;Mujeres;2001;10758
46;Valencia/València;Mujeres;2000;10549
46;Valencia/València;Mujeres;1999;10040
46;Valencia/València;Mujeres;1998;9432
46;Valencia/València;Mujeres;1997;9564
46;Valencia/València;Mujeres;1996;9247
46;Valencia/València;Mujeres;1995;9391
46;Valencia/València;Mujeres;1994;9466
46;Valencia/València;Mujeres;1993;9900
46;Valencia/València;Mujeres;1992;10221
46;Valencia/València;Mujeres;1991;10085
46;Valencia/València;Mujeres;1990;10248
46;Valencia/València;Mujeres;1989;10151
46;Valencia/València;Mujeres;1988;10215
46;Valencia/València;Mujeres;1987;10274
46;Valencia/València;Mujeres;1986;11046
46;Valencia/València;Mujeres;1985;11439
46;Valencia/València;Mujeres;1984;12215
46;Valencia/València;Mujeres;1983;12431
46;Valencia/València;Mujeres;1982;13633
46;Valencia/València;Mujeres;1981;14318
46;Valencia/València;Mujeres;1980;15734
46;Valencia/València;Mujeres;1979;16931
46;Valencia/València;Mujeres;1978;17606
46;Valencia/València;Mujeres;1977;18248
46;Valencia/València;Mujeres;1976;18328
46;Valencia/València;Mujeres;1975;17793
47;Valladolid;Total;2021;3020
47;Valladolid;Total;2020;3250
47;Valladolid;Total;2019;3288
47;Valladolid;Total;2018;3463
47;Valladolid;Total;2017;3675
47;Valladolid;Total;2016;4030
47;Valladolid;Total;2015;4192
47;Valladolid;Total;2014;4312
47;Valladolid;Total;2013;4316
47;Valladolid;Total;2012;4655
47;Valladolid;Total;2011;4757
47;Valladolid;Total;2010;5099
47;Valladolid;Total;2009;4923
47;Valladolid;Total;2008;5054
47;Valladolid;Total;2007;4736
47;Valladolid;Total;2006;4792
47;Valladolid;Total;2005;4577
47;Valladolid;Total;2004;4402
47;Valladolid;Total;2003;4318
47;Valladolid;Total;2002;4151
47;Valladolid;Total;2001;3924
47;Valladolid;Total;2000;3878
47;Valladolid;Total;1999;3717
47;Valladolid;Total;1998;3557
47;Valladolid;Total;1997;3782
47;Valladolid;Total;1996;3687
47;Valladolid;Total;1995;3668
47;Valladolid;Total;1994;3846
47;Valladolid;Total;1993;3925
47;Valladolid;Total;1992;4017
47;Valladolid;Total;1991;4081
47;Valladolid;Total;1990;4113
47;Valladolid;Total;1989;4316
47;Valladolid;Total;1988;4426
47;Valladolid;Total;1987;4679
47;Valladolid;Total;1986;4741
47;Valladolid;Total;1985;5152
47;Valladolid;Total;1984;5619
47;Valladolid;Total;1983;5696
47;Valladolid;Total;1982;6347
47;Valladolid;Total;1981;6618
47;Valladolid;Total;1980;7307
47;Valladolid;Total;1979;7685
47;Valladolid;Total;1978;8364
47;Valladolid;Total;1977;8398
47;Valladolid;Total;1976;8903
47;Valladolid;Total;1975;8223
47;Valladolid;Hombres;2021;1546
47;Valladolid;Hombres;2020;1649
47;Valladolid;Hombres;2019;1647
47;Valladolid;Hombres;2018;1787
47;Valladolid;Hombres;2017;1907
47;Valladolid;Hombres;2016;2070
47;Valladolid;Hombres;2015;2101
47;Valladolid;Hombres;2014;2252
47;Valladolid;Hombres;2013;2275
47;Valladolid;Hombres;2012;2442
47;Valladolid;Hombres;2011;2368
47;Valladolid;Hombres;2010;2664
47;Valladolid;Hombres;2009;2530
47;Valladolid;Hombres;2008;2589
47;Valladolid;Hombres;2007;2479
47;Valladolid;Hombres;2006;2487
47;Valladolid;Hombres;2005;2383
47;Valladolid;Hombres;2004;2280
47;Valladolid;Hombres;2003;2185
47;Valladolid;Hombres;2002;2169
47;Valladolid;Hombres;2001;1982
47;Valladolid;Hombres;2000;2016
47;Valladolid;Hombres;1999;1865
47;Valladolid;Hombres;1998;1757
47;Valladolid;Hombres;1997;1881
47;Valladolid;Hombres;1996;1877
47;Valladolid;Hombres;1995;1886
47;Valladolid;Hombres;1994;1991
47;Valladolid;Hombres;1993;2005
47;Valladolid;Hombres;1992;2054
47;Valladolid;Hombres;1991;2228
47;Valladolid;Hombres;1990;2156
47;Valladolid;Hombres;1989;2209
47;Valladolid;Hombres;1988;2359
47;Valladolid;Hombres;1987;2408
47;Valladolid;Hombres;1986;2452
47;Valladolid;Hombres;1985;2686
47;Valladolid;Hombres;1984;2888
47;Valladolid;Hombres;1983;2892
47;Valladolid;Hombres;1982;3792
47;Valladolid;Hombres;1981;3857
47;Valladolid;Hombres;1980;3851
47;Valladolid;Hombres;1979;3994
47;Valladolid;Hombres;1978;4297
47;Valladolid;Hombres;1977;4315
47;Valladolid;Hombres;1976;4561
47;Valladolid;Hombres;1975;4401
47;Valladolid;Mujeres;2021;1474
47;Valladolid;Mujeres;2020;1601
47;Valladolid;Mujeres;2019;1641
47;Valladolid;Mujeres;2018;1676
47;Valladolid;Mujeres;2017;1768
47;Valladolid;Mujeres;2016;1960
47;Valladolid;Mujeres;2015;2091
47;Valladolid;Mujeres;2014;2060
47;Valladolid;Mujeres;2013;2041
47;Valladolid;Mujeres;2012;2213
47;Valladolid;Mujeres;2011;2389
47;Valladolid;Mujeres;2010;2435
47;Valladolid;Mujeres;2009;2393
47;Valladolid;Mujeres;2008;2465
47;Valladolid;Mujeres;2007;2257
47;Valladolid;Mujeres;2006;2305
47;Valladolid;Mujeres;2005;2194
47;Valladolid;Mujeres;2004;2122
47;Valladolid;Mujeres;2003;2133
47;Valladolid;Mujeres;2002;1982
47;Valladolid;Mujeres;2001;1942
47;Valladolid;Mujeres;2000;1862
47;Valladolid;Mujeres;1999;1852
47;Valladolid;Mujeres;1998;1800
47;Valladolid;Mujeres;1997;1901
47;Valladolid;Mujeres;1996;1810
47;Valladolid;Mujeres;1995;1782
47;Valladolid;Mujeres;1994;1855
47;Valladolid;Mujeres;1993;1920
47;Valladolid;Mujeres;1992;1963
47;Valladolid;Mujeres;1991;1853
47;Valladolid;Mujeres;1990;1957
47;Valladolid;Mujeres;1989;2107
47;Valladolid;Mujeres;1988;2067
47;Valladolid;Mujeres;1987;2271
47;Valladolid;Mujeres;1986;2289
47;Valladolid;Mujeres;1985;2466
47;Valladolid;Mujeres;1984;2731
47;Valladolid;Mujeres;1983;2804
47;Valladolid;Mujeres;1982;2555
47;Valladolid;Mujeres;1981;2761
47;Valladolid;Mujeres;1980;3456
47;Valladolid;Mujeres;1979;3691
47;Valladolid;Mujeres;1978;4067
47;Valladolid;Mujeres;1977;4083
47;Valladolid;Mujeres;1976;4342
47;Valladolid;Mujeres;1975;3822
49;Zamora;Total;2021;709
49;Zamora;Total;2020;792
49;Zamora;Total;2019;837
49;Zamora;Total;2018;896
49;Zamora;Total;2017;904
49;Zamora;Total;2016;933
49;Zamora;Total;2015;969
49;Zamora;Total;2014;1032
49;Zamora;Total;2013;1049
49;Zamora;Total;2012;1117
49;Zamora;Total;2011;1120
49;Zamora;Total;2010;1182
49;Zamora;Total;2009;1151
49;Zamora;Total;2008;1216
49;Zamora;Total;2007;1144
49;Zamora;Total;2006;1190
49;Zamora;Total;2005;1160
49;Zamora;Total;2004;1150
49;Zamora;Total;2003;1213
49;Zamora;Total;2002;1224
49;Zamora;Total;2001;1119
49;Zamora;Total;2000;1232
49;Zamora;Total;1999;1166
49;Zamora;Total;1998;1280
49;Zamora;Total;1997;1341
49;Zamora;Total;1996;1320
49;Zamora;Total;1995;1361
49;Zamora;Total;1994;1345
49;Zamora;Total;1993;1462
49;Zamora;Total;1992;1594
49;Zamora;Total;1991;1624
49;Zamora;Total;1990;1777
49;Zamora;Total;1989;1799
49;Zamora;Total;1988;1829
49;Zamora;Total;1987;1978
49;Zamora;Total;1986;1999
49;Zamora;Total;1985;2103
49;Zamora;Total;1984;2176
49;Zamora;Total;1983;2278
49;Zamora;Total;1982;2417
49;Zamora;Total;1981;2377
49;Zamora;Total;1980;2624
49;Zamora;Total;1979;2596
49;Zamora;Total;1978;2762
49;Zamora;Total;1977;2819
49;Zamora;Total;1976;2826
49;Zamora;Total;1975;2750
49;Zamora;Hombres;2021;343
49;Zamora;Hombres;2020;450
49;Zamora;Hombres;2019;429
49;Zamora;Hombres;2018;465
49;Zamora;Hombres;2017;473
49;Zamora;Hombres;2016;484
49;Zamora;Hombres;2015;503
49;Zamora;Hombres;2014;545
49;Zamora;Hombres;2013;564
49;Zamora;Hombres;2012;563
49;Zamora;Hombres;2011;578
49;Zamora;Hombres;2010;618
49;Zamora;Hombres;2009;627
49;Zamora;Hombres;2008;600
49;Zamora;Hombres;2007;574
49;Zamora;Hombres;2006;605
49;Zamora;Hombres;2005;590
49;Zamora;Hombres;2004;575
49;Zamora;Hombres;2003;594
49;Zamora;Hombres;2002;627
49;Zamora;Hombres;2001;569
49;Zamora;Hombres;2000;630
49;Zamora;Hombres;1999;602
49;Zamora;Hombres;1998;658
49;Zamora;Hombres;1997;700
49;Zamora;Hombres;1996;701
49;Zamora;Hombres;1995;686
49;Zamora;Hombres;1994;720
49;Zamora;Hombres;1993;733
49;Zamora;Hombres;1992;818
49;Zamora;Hombres;1991;850
49;Zamora;Hombres;1990;884
49;Zamora;Hombres;1989;923
49;Zamora;Hombres;1988;931
49;Zamora;Hombres;1987;987
49;Zamora;Hombres;1986;1056
49;Zamora;Hombres;1985;1084
49;Zamora;Hombres;1984;1171
49;Zamora;Hombres;1983;1162
49;Zamora;Hombres;1982;1232
49;Zamora;Hombres;1981;1284
49;Zamora;Hombres;1980;1387
49;Zamora;Hombres;1979;1333
49;Zamora;Hombres;1978;1437
49;Zamora;Hombres;1977;1455
49;Zamora;Hombres;1976;1482
49;Zamora;Hombres;1975;1420
49;Zamora;Mujeres;2021;366
49;Zamora;Mujeres;2020;342
49;Zamora;Mujeres;2019;408
49;Zamora;Mujeres;2018;431
49;Zamora;Mujeres;2017;431
49;Zamora;Mujeres;2016;449
49;Zamora;Mujeres;2015;466
49;Zamora;Mujeres;2014;487
49;Zamora;Mujeres;2013;485
49;Zamora;Mujeres;2012;554
49;Zamora;Mujeres;2011;542
49;Zamora;Mujeres;2010;564
49;Zamora;Mujeres;2009;524
49;Zamora;Mujeres;2008;616
49;Zamora;Mujeres;2007;570
49;Zamora;Mujeres;2006;585
49;Zamora;Mujeres;2005;570
49;Zamora;Mujeres;2004;575
49;Zamora;Mujeres;2003;619
49;Zamora;Mujeres;2002;597
49;Zamora;Mujeres;2001;550
49;Zamora;Mujeres;2000;602
49;Zamora;Mujeres;1999;564
49;Zamora;Mujeres;1998;622
49;Zamora;Mujeres;1997;641
49;Zamora;Mujeres;1996;619
49;Zamora;Mujeres;1995;675
49;Zamora;Mujeres;1994;625
49;Zamora;Mujeres;1993;729
49;Zamora;Mujeres;1992;776
49;Zamora;Mujeres;1991;774
49;Zamora;Mujeres;1990;893
49;Zamora;Mujeres;1989;876
49;Zamora;Mujeres;1988;898
49;Zamora;Mujeres;1987;991
49;Zamora;Mujeres;1986;943
49;Zamora;Mujeres;1985;1019
49;Zamora;Mujeres;1984;1005
49;Zamora;Mujeres;1983;1116
49;Zamora;Mujeres;1982;1185
49;Zamora;Mujeres;1981;1093
49;Zamora;Mujeres;1980;1237
49;Zamora;Mujeres;1979;1263
49;Zamora;Mujeres;1978;1325
49;Zamora;Mujeres;1977;1364
49;Zamora;Mujeres;1976;1344
49;Zamora;Mujeres;1975;1330
50;Zaragoza;Total;2021;6973
50;Zaragoza;Total;2020;6688
50;Zaragoza;Total;2019;7084
50;Zaragoza;Total;2018;7379
50;Zaragoza;Total;2017;7862
50;Zaragoza;Total;2016;8149
50;Zaragoza;Total;2015;8496
50;Zaragoza;Total;2014;8758
50;Zaragoza;Total;2013;8617
50;Zaragoza;Total;2012;8945
50;Zaragoza;Total;2011;9484
50;Zaragoza;Total;2010;9763
50;Zaragoza;Total;2009;9745
